sku,price,name,technical_description,material_code,customer_material_code,lead_time,brand,hsn,tax_percentage,moq,uom,customer_uom,url
,1763.02,"Rubber IS446-2 Hose 12.7x15000, 14kg/cm2","Short Description :
Rubber IS446-2 Hose 12.7x15000, 14kg/cm2
===============================
Technical Specification :
TYPE:PNEUMATIC TOOL HOSE
NOMINAL I.D.:12.7 MM.
WORKING PRESSURE:14.1 KG / SQ.CM.
REFERENCE STANDARD:IS 446,TYPE 2-AIR/WATER HOSE
===============================
Additional Specification :
Length : 15000 m.m.
Acceptable Bare hose make: Gates/Parker/Aeroquip/Manuli,
Use of this hose: Pneumatic tool",,0622A0584,28-42 Days,,3917,18.00%,1,EA,EA,
,25.578,"MALE X MALE ADAPTOR 1/4""x1/4"" BSP","Short Description :
MALE X MALE ADAPTOR
-
Part No.: HA 1/4 X 1/4
Make : HYLOC",,0598A0310,28-42 Days,,7307,18.00%,1,EA,EA,
,21.56,"MALE X MALE ADAPTOR 3/8""x3/8"" BSP","Short Description :
MALE X MALE ADAPTOR
-
Part No.: HA 3/8 X 3/8
Make : HYLOC",,0598A0316,28-42 Days,,7307,18.00%,1,EA,EA,
,9.8,NUT 8MM,"Short Description :
NUT 8MM
-
Part No.: M 8-H
Make : HYLOC",,0598A0223,28-42 Days,,7307,18.00%,1,EA,EA,
,142.002,"""MALE ADAPTOR OF 1.1/2"""" BSP THREAD AT B","Short Description :
MALE ADAPTOR OF 1.1/2 BSP THREAD AT BOTH ENDS.
Part No. : HA 1.1/2X1.1/2
Make : HYLOC",,0598A0054,28-42 Days,,7307,18.00%,1,EA,EA,
,194.04,MINIMESS(HOSE/ADAPTER/COUPLING),"Short Description :
MINIMESS COUPLING
Make : STAUFF",,0593A0051,28-42 Days,,7307,18.00%,1,EA,EA,
,254.8,MINIMESS COUPLING SMK-20-G 1/4 V,"Short Description :
MINIMESS COUPLING,MODEL:SMK-20-G 1/4 V COR PC
Make : STAUFF",,0593A0059,28-42 Days,,7307,18.00%,1,EA,EA,
,969.22,MINIMESS HOSE LENGTH 1000 MM FOR HIGH PR,"Short Description :
MINIMESS HOSE LENGTH 1000 MM FOR HIGH PR APPLICATION
Part No.: SMS-15/20-1000A
Make : STAUFF",,0593A0104,28-42 Days,,7307,18.00%,1,EA,EA,
,1362.2,BALL VALVE KH 20 S,"Short Description :
BALL VALVE KH 20 S
===============================
Part No :
KH 20 S
MAKE :
PARKER",,0602A0169,28-42 Days,,7307,18.00%,1,EA,EA,
,1095.64,MINIMESS COUPLING FOR HYDRAULIC APPLICAT,"Short Description :
MINIMESS COUPLING FOR HYDRAULIC APPLICATION
-
Part No.: SMK-20-2000-A
Make : STAUFF",,0593A0097,28-42 Days,,7307,18.00%,1,EA,EA,
,250,0ALE X MALE ADAPTOR,"Short Description :
MALE X MALE ADAPTOR
-
Part No.: HA 1.1/2 X 2
Make : HYLOC",,0598A0349,28-42 Days,,7307,18.00%,1,EA,EA,
,1127,"SAE BUTT WELDED FLANGES, 6000PSI,1""","Short Description :
SAE BUTT WELDED FLANGES, 6000PSI,1""
Part No. : HYD-AIR-B-DN 1
Make : HYD AIR",,0598F0021,28-42 Days,,7307,18.00%,1,EA,EA,
,1550,HIGH FLOW COUPLER,"Short Description :
HIGH FLOW COUPLER
Part No.: C604
Make : ENERPAC",,0598A1029,28-42 Days,,7307,18.00%,1,EA,EA,
,562,ELBOW BULK HEAD 30MM TUBE OD,"Short Description :
ELBOW BULK HEAD 30MM TUBE OD
-
Part No.: WSV 30-H
Make : HYLOC",,0598A0195,28-42 Days,,7307,18.00%,1,EA,EA,
,18.62,"MALE STUD FITTING,GE10-PL/R1/4 KEG","Short Description :
TUBE FITTING,TAPER MALE STUD FITTING,GE10-PL/R1/4 KEG
Technical Specification :
TYPE:TAPER MALE STUD FITTING
ERMETO PART NO. : GE10-PL/R1/4 KEG
ERMETO PART NO. FOR WELD NIPPLE : N.A.",,0166A0039,28-42 Days,,7307,18.00%,1,EA,EA,
,24.99,"STRAIGHT FITTING,G10-PLR FOR WELD NIPPLE","Short Description :
TUBE FITTING,STRAIGHT FITTING,G10-PLR
Technical Specification :
TYPE:STRAIGHT FITTING
ERMETO PART NO. : G10-PLR
ERMETO PART NO. FOR WELD NIPPLE : N.A.",,0166A0042,28-42 Days,,7307,18.00%,1,EA,EA,
,43.12,MALE STUD ELBOW FITTING TAPER WE10-PLR,"Short Description :
TUBE FITTING,TAPER MALE STUD ELBOW FITTING,WE10-PLR
Technical Specification :
TYPE:TAPER MALE STUD ELBOW FITTING
ERMETO PART NO. : WE10-PLR
ERMETO PART NO. FOR WELD NIPPLE : N.A.",,0166A0040,28-42 Days,,7307,18.00%,1,EA,EA,
,9.8,"GREASE NIPPLE BUTTON HEAD ,1/4""BSPT","Short Description :
GREASE FITTING,INDUSTRIAL BUTTON HEAD GREASE NIPPLE,1/4""BSPT
Technical Specification :
TYPE:INDUSTRIAL BUTTON HEAD GREASE NIPPLE
REFERENCE STD. : TS:10016
ANGLE : 0 DEGREE
SIZE OF FITTING : 1/4""BSPT MM.",,0834A0011,28-42 Days,,7307,18.00%,1,EA,EA,
,8.134,GREASE FITTING,"Short Description :
GREASE FITTING,INDUSTRIAL BUTTON HEAD GREASE NIPPLE,1/8""BSPT
Technical Specification :
TYPE:INDUSTRIAL BUTTON HEAD GREASE NIPPLE
REFERENCE STD. : TS:10016
ANGLE : 0 DEGREE
SIZE OF FITTING : 1/8""BSPT MM.",,0834A0009,28-42 Days,,7307,18.00%,1,EA,EA,
,2969.4,SPARES FOR GREASE LUB. SYSTEM DM 54,"Short Description :
SPARES FOR GREASE LUB. SYSTEM,DOSE FEEDER FOUR OUT LET,DM 54
Technical Specification :
PART NO.:DM 54 OF FARVAL OR EQUIVALENT
SPECIAL REQUIREMENT : INLET:3/8""BSPT & OUT LET:1/4""BSPT
SPECIAL FEATURES : PARTY TO GIVE TEST CERTIFICATE
DESCRIPTION : DOSE FEEDER FOUR OUT LET
MAKE : ALL APPROVED PARTIES",,0829A0077,28-42 Days,,8466,18.00%,1,EA,EA,
,2528.4,"SPARES FOR GREASE LUB. SYSTEM, DM44","Short Description :
SPARES FOR GREASE LUB. SYSTEM,DOSE FEEDER FOUR OUT LET,DM 44
Technical Specification :
PART NO.:DM 44 OF FARVAL OR EQUIVALENT
SPECIAL REQUIREMENT : INLET:3/8""BSPT & OUT LET:1/4""BSPT
SPECIAL FEATURES : PARTY TO GIVE TEST CERTIFICATE
DESCRIPTION : DOSE FEEDER FOUR OUT LET
MAKE : ALL APPROVED PARTIES",,0829A0076,28-42 Days,,8466,18.00%,1,EA,EA,
,743.877551,TUBE FITTING,"Short Description :
TUBE FITTING,EQUAL ELBOW WITH WELD NIPPLE & O RING,W38-PS
Technical Specification :
TYPE:EQUAL ELBOW WITH WELD NIPPLE & O RING
ERMETO PART NO. : W38-PS
ERMETO PART NO. FOR WELD NIPPLE : SKA 38X5",,0166A0027,28-42 Days,,8466,18.00%,1,EA,EA,
,1078,ROTARY OIL TRANSFER PUMP MANUAL,"Short Description :
SPARES FOR GREASE LUB. SYSTEM,HAND OPERATED ROTARY OIL TRANS
Technical Specification :
PART NO.:N.A.
SPECIAL REQUIREMENT : SUITABLE FOR 210 LITRE OIL BARREL
SPECIAL FEATURES : OUTPUT=20LPM,OIL VISCOSITY=680 CST(MAX)
DESCRIPTION : HAND OPERATED ROTARY OIL TRANSFER PUMP
MAKE : ALL APPROVED PARTIES",,0829A0098,28-42 Days,,8413,18.00%,1,EA,EA,
,2451.96,WHEEL BARROW,"Short Description :
WHEEL BARROW,DOUBLE WHEEL BARROW,140 LITRE
Technical Specification :
VOLUMETRIC CAPACITY:140l
DESCRIPTION:DOUBLE WHEEL BARROW
REFERENCE STD.:TS: 01018- DOUBLE WHEEL BARROW",,0842A0002,28-42 Days,,8716,18.00%,1,EA,EA,
,49,SHIMS,"Short Description :
SHIMS,SHIM BRASS FOLIS,0.003X6X100 LONG ROLL MM.
Technical Specification :
DESCRIPTION:SHIM BRASS FOLIS
SIZES : 0.003X6X100 LONG ROLL MM.",,0433A0024,28-42 Days,,7409,18.00%,1,EA,EA,
,195,"""SHIMS,BRASS SHIMS,.1X300 MM.""","Short Description :
SHIMS,BRASS SHIMS,.1X300 MM.
Technical Specification :
DESCRIPTION:BRASS SHIMS
SIZES:.1X300mm",,0433A0030,28-42 Days,,7409,18.00%,1,EA,EA,
,329.67,"""SHIMS,BRASS SHIMS,.2X300 MM.""","Short Description :
SHIMS,BRASS SHIMS,.2X300 MM.
Technical Specification :
DESCRIPTION:BRASS SHIMS
SIZES:.2X300mm",,0433A0031,28-42 Days,,7409,18.00%,1,EA,EA,
,49,"MEASURING SCALE 12""","Short Description :
MEASURING SCALE&TAPE,STEEL FOOTRULE,12""X1.1/4""X20/22 GAUGE,0
Technical Specification :
DESCRIPTION:STEEL FOOTRULE,12""X1.1/4""X20/22 GAUGE
RANGE(LOW VALUE) : 0
RANGE(HIGH VALUE) : 1FT",,0680A0008,28-42 Days,,9017,18.00%,1,EA,EA,
,803.6,MICROMETER 0-25,"Short Description :
MICROMETER,MICROMETER EXTERNAL,25 MM.,0 MM.
Technical Specification :
TYPE:MICROMETER EXTERNAL
LOWER VALUE : 0 MM.
UPPER VALUE : 25 MM.
REFERENCE STD. : IS 2967-EXTERNAL MICROMETER",,0072A0011,28-42 Days,,9017,18.00%,1,EA,EA,
,980,DIAL GAUGE METRIC 50MM DIAL SIZE,"Short Description :
MECHANICAL GAUGES,DIAL GAUGE,METRIC,L.C.=0.01,50MMDIALSIZE
Technical Specification :
TYPE:DIAL GAUGE,METRIC,L.C.=0.01,50MMDIALSIZE
MEASURING RANGE(LOWER VALUE) : 0
MEASURING RANGE(UPPER VALUE) : 10",,0086A0006,28-42 Days,,9017,18.00%,1,EA,EA,
,1711.08,"""VERNIER CALLIPER WITH ADJ.SIZE-150MM,L.","Short Description :
VERNIER CALLIPER WITH ADJ.SIZE-150MM,L.C-.02MM (6).
-
Part No. : 532-119
Make : MITUTOYO",,0678A0019,28-42 Days,,9031,18.00%,1,EA,EA,
,8.379,HAND GLOVES (COTTON HAND GLOVES),"Short Description :
HAND GLOVES,FREE SIZE COTTON GLOVES-WHITE(IN PAIR)

Ref. Std : MS-8670
Technical Specification :
DESCRIPTION:FREE SIZE COTTON GLOVES-WHITE(IN PAIR)
REFERENCE STD.:MS 8670",,0124A0019,28-42 Days,,6116,18.00%,1,EA,EA,
,6.97319,Cotton hand gloves of hosiery material,"Short Description :
Cotton hand gloves of hosiery material
===============================
Technical Specification :
DESCRIPTION:COTTON GLOVES PURPLE
===============================
Additional Specification :
Cotton Hand gloves made in combed superfine close knitted hosiery fabr
ic in pure Purple color with good quality elastic band at wrist portio
n.The gloves should be made in such a way that it suits perfectly to t
he individual's finger and palm for perfect grip. Total length of glov
es is 30 Cm, width 16 Cm ( Approx ). Stiching should be of good qualit
y thread.",,0122A0447,28-42 Days,,6116,18.00%,1,EA,EA,
,130.34,"SAFETY ITEMS,FUME RESPIRATOR,3M8511","Short Description :
SAFETY ITEMS,FUME RESPIRATOR,3M8511
Technical Specification :
DESCRIPTION:FUME RESPIRATOR,3M8511
Make :
3M Model 8511",,0122A0033,28-42 Days,,8511,18.00%,1,EA,EA,
,7.21525,SAFETY ITEMS (EAR PLUG),"Short Description :
SAFETY ITEMS,NON TOXIC,NONIRRIT.FOAM EAR PLUG,3M1110
Technical Specification :
DESCRIPTION:NON TOXIC,NONIRRIT.FOAM EAR PLUG,3M1110
04-PACKING INSTRUCTIONS
PACKING : EAR PLUGS SHALL BE SUITABLY PACKED TO PREVENT
IT FROM DUST, DAMAGE DURING TRANSIT ETC.",,0122A0035,28-42 Days,,4016,18.00%,1,EA,EA,
,40,"""HAND GLOVES LEATHER(HEAVY DUTY ),12"""",","Short Description :
""HAND GLOVES LEATHER(HEAVY DUTY ),12"""",
Technical Description :
Part No :1080430
Make :",,0122AA224,28-42 Days,,4203,18.00%,1,EA,EA,
,115.7,Cut resistant Hand gloves,"Short Description :
Cut resistant Hand gloves
===============================
Technical Specification :
DESCRIPTION:SAFETY HAND GLOVES
REFERENCE STD.:NOT APPLICABLE
===============================
Additional Specification :
Gloves made of yellow 100% Kevlar close seamless 10G knitting with lat
ex palm dipped. The weight of the gloves is 95-110 gms.
Length: 24 cm.
The 25-30 gms strong, virgin latex coating provides puncture resistanc
e & grip and suitable for handling metal sheets.
Shima Seiki tight knit aramid gloves with thermo-dipped, vaccum proces
sed latex coating (approx weight of Liner - 60 g/pair; Nett - 110 g/pa
ir), meeting the following minimum protection levels from mechanical h
azards under EN388:
Abrasion - 2
Blade cut - 3
Tear - 4
Puncture - 3",,0124A0041,28-42 Days,,4015,18.00%,1,EA,EA,
,58.8,"NYLON HEAD BAND ,LACES,TAPES","Short Description :
HELMET & ACCESSORIES,SPARES FOR FIBRE GLASS IND. HELMET,HEAD
BAND,LACES,TAPES,GR.AS PER SPN.
Ref. Std : MS 3245
Technical Specification :
MATERIAL:FIBRE GLASS
TYPE:SPARES FOR FIBRE GLASS IND. HELMET
DESCRIPTION:HEAD BAND,LACES,TAPES,GR.AS PER SPN.",,0294A0006,28-42 Days,,6117,18.00%,1,EA,EA,
,232.75,"HELMET,FRP, DGMS APPROVED, MAKE:","Short Description :
HELMET FRP DGMS APPROVED,
===============================
Technical Specification :
DESCRIPTION:FRP Blue HELMET
===============================
Additional Specification :
FRP industrial helmet conferming to IS:2925 with ISI mark & DGMS
approved in glossy finish Nape strap type adjustable plastic headband
with6 point. Cotton tape chinstrapwith TATA logo.
Color : Blue
Reference Standard - TS 03004
The helmet should have the provision for anchoring the miner's cap-lamp
at the front side. Also the helmet should have the provision of screw
arrangement at the back side so that the helmet head space can be
adjusted as required.",,0122A0456,28-42 Days,,6506,18.00%,1,EA,EA,
,800,FR Jacket E3 grade- Medium,"Short Description :
FR Jacket E3 grade- Medium
===============================
Part No :
Make :
ANY
===============================
Additional Specification :
FR Jacket E3 grade
Jacket made of 100% cotton flame retardant minimum 470 gsm fabric
conforming to EN ISO 11612:2008 for clothing to protect against heat
&
flame.
The flame retardant fabric should pass Code A1 & A2 when tested
for Li
mited flame spread as per ISO 15025:2000.
The same test will be conducted at Tata Steel in house laboratory
& if
found to be failed, material will be rejected.
Additionally it should pass B1, C1, E3, & F1 grade respectively
for Co
nvection heat, Radiant heat, molten iron splash & contact heat as
per
the relevant procedures of ISO 11612:2000.
It shall also pass the required criteria for Heat Resistance, Dimensio
nal change due to pretreatment, Tensile strength, Tear strength &
pH v
The fabric for all inside & outside pockets, patches etc. should
be of
the same material as the base fabric.
No items, components, stickers, accessories should be there which may
be flammable or otherwise hazardous while the garment is in use.
The supplying vendors logo /identification mark must be affixed to eac
h garment piece for ascertaining the supplier of the garment.
Fabric shall be wash durable and shall permit laundering at 90°c and s
hall retain its flame resistance properties after minimum of 50 cycles
of washes. It should protect
against accidental exposure to flash fire, heat at workplace and molte
n metal spatter. The fabric when exposed to flame shall not melt, drip
or stick to the skin of the wearer and not cause burn injury. The fab
ric shall be comfortable to wear and shall not cause any skin irritati
on.
Design: Two chest pocket with flap, TATA STEEL should be written With
Logo at left chest pocket, 6 cm wide waist belt with adjustment arrang
ement with loop. Cuff should be similarly adjustable with a cuff band
4.2cm wide with overlapping loop to leave no gap when cuff is fastened
. All seams/ stitches should be made with
FR thread & be strong enough to last the life of the garment
without
breakage or tear. Standard Tata Steel design should be referred &
adhe
red to.
Jacket with two colour combination (Orange and Navy Blue), as per sample
submitted and approved at CCT meeting.
FR fluorocent stripe to be stiched vertically from shoulder to chest
both front and back and same vertical stripe till chest on shoulder.
Size: Medium
Dimension of the jacket is as follows
Tolerance ± 5%
Girth Chest - 116 cm
Length - 72 cm
Sleeve Length - 62 cm
Shoulder Length - 50 cm
Different ISO 11612 requirements the garment needs to pass.
Clause, Test Method, Pass or Level of protection required are:
6.2 Heat Resistance 260ºC as per
ISO 17493:2000- PASS
6.3 Limited flame spread
(A1 and A2) as per ISO 15025:2000- PASS A1 and A2
6.4 Dimensional change ISO 5077- PASS
6.5.1 Tensile strength ISO 13934-1:1999 - PASS
6.5.2 Tear strength ISO 13937-2:2000 - PASS
7.2 Convective Heat (B) ISO 9151: 1995 - LEVEL B1
7.3 Radiant Heat (C) ISO 6942:2002 - LEVEL C1
7.5 Molten Iron Splash (E) ISO 9185 - LEVEL E3
7.6 Contact Heat(F) ISO 12127:1996 - LEVEL F1
7.7.1 Box test (Class I) EN 61482-1-2
7.7.2 Open arc ranking (ATPV)- EN 61482-1-1
Fabric should be certified with ATPV value 8.5 - 9cal /
cm2.
1. ATPV value printed in jacket collar tag
2. Insulated buttons",,0996A0059,28-42 Days,,6307,18.00%,1,EA,EA,
,37.24,SAFETY ITEMS,"Short Description :
SAFETY ITEMS,RESP.FOR ORG.VAPOUR,3M9913
Technical Specification :
DESCRIPTION:RESP.FOR ORG.VAPOUR,3M9913",,0122A0032,28-42 Days,,9020,18.00%,1,EA,EA,
,800,FR Jacket E3 grade-Small,"Short Description :
FR Jacket E3 grade-Small
===============================
Part No :
Make :
ANY
===============================
Additional Specification :
FR Jacket E3 grade
Jacket made of 100% cotton flame retardant minimum 470 gsm fabric
conforming to EN ISO 11612:2008 for clothing to protect against heat
&
flame.
The flame retardant fabric should pass Code A1 & A2 when tested
for Li
mited flame spread as per ISO 15025:2000.
The same test will be conducted at Tata Steel in house laboratory
& if
found to be failed, material will be rejected.
Additionally it should pass B1, C1, E3, & F1 grade respectively
for Co
nvection heat, Radiant heat, molten iron splash & contact heat as
per
the relevant procedures of ISO 11612:2000.
It shall also pass the required criteria for Heat Resistance, Dimensio
nal change due to pretreatment, Tensile strength, Tear strength &
pH v
The fabric for all inside & outside pockets, patches etc. should
be of
the same material as the base fabric.
No items, components, stickers, accessories should be there which may
be flammable or otherwise hazardous while the garment is in use.
The supplying vendors logo /identification mark must be affixed to eac
h garment piece for ascertaining the supplier of the garment.
Fabric shall be wash durable and shall permit laundering at 90°c and s
hall retain its flame resistance properties after minimum of 50 cycles
of washes. It should protect
against accidental exposure to flash fire, heat at workplace and molte
n metal spatter. The fabric when exposed to flame shall not melt, drip
or stick to the skin of the wearer and not cause burn injury. The fab
ric shall be comfortable to wear and shall not cause any skin irritati
on.
Design: Two chest pocket with flap, TATA STEEL should be written With
Logo at left chest pocket, 6 cm wide waist belt with adjustment arrang
ement with loop. Cuff should be similarly adjustable with a cuff band
4.2cm wide with overlapping loop to leave no gap when cuff is fastened
.All seams/ stitches should be made with
FR thread & be strong enough to last the life of the garment
without
breakage or tear. Standard Tata Steel design should be referred &
adhe
red to.
Jacket with two colour combination (Orange and Navy Blue), as per sample
submitted and approved at CCT meeting.
FR fluorocent stripe to be stiched vertically from shoulder to chest
both front and back and same vertical stripe till chest on shoulder.
Size: Small
Dimension of the jacket is as follows
Tolerance ± 5%
Girth Chest - 108 cm
Length - 70 cm
Sleeve Length - 60 cm
Shoulder Length - 48 cm
Different ISO 11612 requirements the garment needs to pass.
Clause, Test Method, Pass or Level of protection required are:
6.2 Heat Resistance 260ºC as per
ISO 17493:2000- PASS
6.3 Limited flame spread
(A1 and A2) as per ISO 15025:2000- PASS A1 and A2
6.4 Dimensional change ISO 5077- PASS
6.5.1 Tensile strength ISO 13934-1:1999 - PASS
6.5.2 Tear strength ISO 13937-2:2000 - PASS
7.2 Convective Heat (B) ISO 9151: 1995 - LEVEL B1
7.3 Radiant Heat (C) ISO 6942:2002 - LEVEL C1
7.5 Molten Iron Splash (E) ISO 9185 - LEVEL E3
7.6 Contact Heat(F) ISO 12127:1996 - LEVEL F1
7.7.1 Box test (Class I) EN 61482-1-2
7.7.2 Open arc ranking (ATPV)- EN 61482-1-1

Fabric should be certified with ATPV value 8.5 - 9cal /
cm2.
1. ATPV value printed in jacket collar tag
2. Insulated buttons",,0996A0058,28-42 Days,,6307,18.00%,1,EA,EA,
,800,FR Jacket E3 grade- Large,"Short Description :
FR Jacket E3 grade- Large
===============================
Part No :
Make :
ANY
===============================
Additional Specification :
FR Jacket E3 grade
Jacket made of 100% cotton flame retardant minimum 470 gsm fabric
conforming to EN ISO 11612:2008 for clothing to protect against heat
&
flame.
The flame retardant fabric should pass Code A1 & A2 when tested
for Li
mited flame spread as per ISO 15025:2000.
The same test will be conducted at Tata Steel in house laboratory
& if
found to be failed, material will be rejected.
Additionally it should pass B1, C1, E3, & F1 grade respectively
for Co
nvection heat, Radiant heat, molten iron splash & contact heat as
per
the relevant procedures of ISO 11612:2000.
It shall also pass the required criteria for Heat Resistance, Dimensio
nal change due to pretreatment, Tensile strength, Tear strength &
pH v
The fabric for all inside & outside pockets, patches etc. should
be of
the same material as the base fabric.
No items, components, stickers, accessories should be there which may
be flammable or otherwise hazardous while the garment is in use.
The supplying vendors logo /identification mark must be affixed to eac
h garment piece for ascertaining the supplier of the garment.
Fabric shall be wash durable and shall permit laundering at 90°c and s
hall retain its flame resistance properties after minimum of 50 cycles
of washes. It should protect
against accidental exposure to flash fire, heat at workplace and molte
n metal spatter. The fabric when exposed to flame shall not melt, drip
or stick to the skin of the wearer and not cause burn injury. The fab
ric shall be comfortable to wear and shall not cause any skin irritati
on.
Design: Two chest pocket with flap, TATA STEEL should be written With
Logo at left chest pocket, 6 cm wide waist belt with adjustment arrang
ement with loop. Cuff should be similarly adjustable with a cuff band
4.2cm wide with overlapping loop to leave no gap when cuff is fastened
. All seams/ stitches should be made with
FR thread & be strong enough to last the life of the garment
without
breakage or tear. Standard Tata Steel design should be referred &
adhe
red to.
Jacket with two colour combination (Orange and Navy Blue), as per sample
submitted and approved at CCT meeting.
FR fluorocent stripe to be stiched vertically from shoulder to chest
both front and back and same vertical stripe till chest on shoulder.
Size: Large
Dimension of the jacket is as follows
Tolerance ± 5%
Girth Chest - 124 cm
Length - 74 cm
Sleeve Length - 64 cm
Shoulder Length - 52 cm
Different ISO 11612 requirements the garment needs to pass.
Clause, Test Method, Pass or Level of protection required are:
6.2 Heat Resistance 260ºC as per
ISO 17493:2000- PASS
6.3 Limited flame spread
(A1 and A2) as per ISO 15025:2000- PASS A1 and A2
6.4 Dimensional change ISO 5077- PASS
6.5.1 Tensile strength ISO 13934-1:1999 - PASS
6.5.2 Tear strength ISO 13937-2:2000 - PASS
7.2 Convective Heat (B) ISO 9151: 1995 - LEVEL B1
7.3 Radiant Heat (C) ISO 6942:2002 - LEVEL C1
7.5 Molten Iron Splash (E) ISO 9185 - LEVEL E3
7.6 Contact Heat(F) ISO 12127:1996 - LEVEL F1
7.7.1 Box test (Class I) EN 61482-1-2
7.7.2 Open arc ranking (ATPV)- EN 61482-1-1
Fabric should be certified with ATPV value 8.5 - 9cal /
cm2.
1. ATPV value printed in jacket collar tag
2. Insulated buttons",,0996A0060,28-42 Days,,6307,18.00%,1,EA,EA,
,675.22,FR Trouser E3 grade- Medium,"Short Description :
FR Trouser E3 grade- Medium
===============================
Part No :
Make :
ANY
===============================
Additional Specification :
FR Trouser E3 grade
Trouser made of 100% cotton flame retardant minimum 470 gsm fabric
conforming to EN ISO 11612:2008 for clothing to protect against heat
&
flame.
The flame retardant fabric should pass Code A1 & A2 when tested
for Li
mited flame spread as per ISO 15025:2000.
The same test will be conducted at Tata Steel in house laboratory
& if
found to be failed, material will be rejected.
Additionally it should pass B1, C1, E3, & F1 grade respectively
for Co
nvection heat, Radiant heat & molten iron splash <(>&<)> contact
heat as per
the relevant procedures of ISO 11612:2000.
It shall also pass the required criteria for Heat Resistance, Dimensio
nal change due to pretreatment, Tensile strength, Tear strength &
pH v
The fabric for all inside & outside pockets, patches etc. should
be of
the same material as the base fabric.
No items, components, stickers, accessories should be there which may
be flammable or otherwise hazardous while the garment is in use.
The supplying vendors logo /identification mark must be affixed to eac
h garment piece for ascertaining the supplier of the garment.
Fabric shall be wash durable and shall permit laundering at 90°c and s
hall retain its flame resistance properties after minimum of 50 cycles
of washes. It should protect
against accidental exposure to flash fire, heat at workplace and molte
n metal spatter. The fabric when exposed to flame shall not melt, drip
or stick to the skin of the wearer and not cause burn injury. The fab
ric shall be comfortable to wear and shall not cause any skin irritati
on.
Design: Two side pockets & one back pocket with flap. Waist belt
with
adjustment arrangement with loop & belt hooks at least five nos.
Metal
button will be used that should be durable. All seams/ stitches shoul
d be made with FR thread & be strong enough to last the life of
the ga
rment without breakage or tear. Standard Tata Steel design should be r
eferred & adhered to.
Size: Medium
Dimensions of Flame Retardant Trousers
Tolerance (PLUS/MINUS) 5%
Waist Girth - 92 cm
Length - 107 cm
Seat Girth - 110 cm
Bottom Girth - 42 cm
Different ISO 11612 requirements the garment needs to pass.
Clause, Test Method, Pass or Level of protection required:
6.2 Heat Resistance 260ºC as per
ISO 17493:2000- PASS
6.3 Limited flame spread
(A1 and A2) as per ISO 15025:2000- PASS A1 and A2
6.4 Dimensional change ISO 5077- PASS
6.5.1 Tensile strength ISO 13934-1:1999 - PASS
6.5.2 Tear strength ISO 13937-2:2000 - PASS
7.2 Convective Heat (B) ISO 9151: 1995 - LEVEL B1
7.3 Radiant Heat (C) ISO 6942:2002 - LEVEL C1
7.5 Molten Iron Splash (E) ISO 9185 - LEVEL E3
7.6 Contact Heat(F) ISO 12127:1996 - LEVEL F1
7.7.1 Box test (Class I) EN 61482-1-2
7.7.2 Open arc ranking (ATPV)- EN 61482-1-1
Fabric should be certified with ATPV value 8.5 - 9cal /
cm2.
1. ATPV value printed in jacket collar tag
2. Insulated buttons",,0996A0063,28-42 Days,,6307,18.00%,1,EA,EA,
